FID,date_ech,valeur,qualif,source,type_zone,code_zone,lib_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25,couleur
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7d7f,25-05-2019 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,2,0,6,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7d84,25-05-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7d8a,25-05-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7d8f,25-05-2019 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7d94,25-06-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7d99,25-06-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7d9e,25-06-2018 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,1,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7da3,25-06-2018 00:00:00,6,Médiocre,AtmoSud,commune,13055,Marseille,2,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7da8,25-06-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7dad,25-06-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7db2,25-06-2019 00:00:00,6,Médiocre,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7db8,25-06-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,5,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7dbd,25-06-2019 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,2,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7dc2,25-06-2019 00:00:00,6,Médiocre,AtmoSud,commune,13055,Marseille,3,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7dc7,25-06-2019 00:00:00,6,Médiocre,AtmoSud,commune,83137,Toulon,1,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7dcc,25-06-2019 00:00:00,7,Médiocre,AtmoSud,commune,84007,Avignon,2,0,7,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7dd1,25-07-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7dd6,25-07-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,4,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7dda,25-07-2018 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,3,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7dde,25-07-2018 00:00:00,6,Médiocre,AtmoSud,commune,13055,Marseille,4,0,6,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7de3,25-07-2018 00:00:00,6,Médiocre,AtmoSud,commune,83137,Toulon,4,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7de8,25-07-2018 00:00:00,7,Médiocre,AtmoSud,commune,84007,Avignon,2,0,7,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7dec,25-07-2019 00:00:00,6,Médiocre,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,6,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7df1,25-07-2019 00:00:00,6,Médiocre,AtmoSud,commune,06088,Nice,2,0,6,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7df6,25-07-2019 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,2,0,6,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7e72,25-07-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,2,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7e79,25-07-2019 00:00:00,6,Médiocre,AtmoSud,commune,83137,Toulon,2,0,6,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7e7e,25-07-2019 00:00:00,6,Médiocre,AtmoSud,commune,84007,Avignon,1,0,6,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7e83,25-08-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7e89,25-08-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7e8e,25-08-2018 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7e93,25-08-2018 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7e98,25-08-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7e9d,25-08-2018 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7ea2,25-08-2019 00:00:00,6,Médiocre,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7ea6,25-08-2019 00:00:00,6,Médiocre,AtmoSud,commune,06088,Nice,5,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7eab,25-08-2019 00:00:00,7,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,2,0,7,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7eb0,25-08-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7eb5,25-08-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7eb8,25-08-2019 00:00:00,6,Médiocre,AtmoSud,commune,84007,Avignon,1,0,6,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7eb9,25-09-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7eba,25-09-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7ebb,25-09-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7ebc,25-09-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,2,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7ebd,25-09-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,1,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7ebe,25-09-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7ec1,25-09-2019 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7ec6,25-09-2019 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7ecb,25-09-2019 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7ecf,25-09-2019 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7ed4,25-09-2019 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7ed9,25-09-2019 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7ede,25-10-2018 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7ee3,25-10-2018 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7ee9,25-10-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,2,0,4,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7eee,25-10-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7ef3,25-10-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,1,0,4,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7ef8,25-10-2018 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7efd,25-10-2019 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7f03,25-10-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7f08,25-10-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7f0d,25-10-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,4,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7f12,25-10-2019 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,2,0,3,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7f18,25-10-2019 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7f1d,25-11-2018 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7f22,25-11-2018 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7f27,25-11-2018 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7f2d,25-11-2018 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7f35,25-11-2018 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,2,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7f3b,25-11-2018 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7f40,25-12-2018 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7f46,25-12-2018 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7f4b,25-12-2018 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7f50,25-12-2018 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,3,0,2,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7f56,25-12-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7f5b,25-12-2018 00:00:00,2,Très bon,AtmoSud,commune,84007,Avignon,1,0,2,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7f61,26-01-2018 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7f65,26-01-2018 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,2,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7f6a,26-01-2018 00:00:00,3,Bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7f70,26-01-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,2,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7f75,26-01-2018 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,2,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7f78,26-01-2018 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7f7c,26-01-2019 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7f82,26-01-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7f86,26-01-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,2,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7f8b,26-01-2019 00:00:00,3,Bon,AtmoSud,commune,13055,Marseille,2,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7f8f,26-01-2019 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,2,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7f94,26-01-2019 00:00:00,3,Bon,AtmoSud,commune,84007,Avignon,1,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7f99,26-02-2018 00:00:00,3,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7fea,26-02-2018 00:00:00,3,Bon,AtmoSud,commune,06088,Nice,3,0,3,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7ff0,26-02-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7ff5,26-02-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,4,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76ed4553_7ffa,26-02-2018 00:00:00,3,Bon,AtmoSud,commune,83137,Toulon,2,0,3,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7fff,26-02-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,3,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7ffb,26-02-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,5,0,4,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7ff5,26-02-2019 00:00:00,6,Médiocre,AtmoSud,commune,06088,Nice,6,0,4,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7ff0,26-02-2019 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,4,0,3,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7feb,26-02-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,5,0,3,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7fe6,26-02-2019 00:00:00,7,Médiocre,AtmoSud,commune,83137,Toulon,3,0,4,7,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7fe1,26-02-2019 00:00:00,7,Médiocre,AtmoSud,commune,84007,Avignon,4,0,4,7,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7fdc,26-03-2018 00:00:00,6,Médiocre,AtmoSud,commune,06029,Cannes-Grasse-Antibes,6,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7fd7,26-03-2018 00:00:00,6,Médiocre,AtmoSud,commune,06088,Nice,6,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7fd2,26-03-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,4,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7fcc,26-03-2018 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7fc7,26-03-2018 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7fc1,26-03-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7fbd,26-03-2019 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7fb8,26-03-2019 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,2,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7fb3,26-03-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7fae,26-03-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,4,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7faa,26-03-2019 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7fa5,26-03-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7fa0,26-04-2018 00:00:00,6,Médiocre,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,4,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7f9b,26-04-2018 00:00:00,6,Médiocre,AtmoSud,commune,06088,Nice,3,0,4,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7f96,26-04-2018 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,3,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7f91,26-04-2018 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,3,0,4,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7f8c,26-04-2018 00:00:00,6,Médiocre,AtmoSud,commune,83137,Toulon,3,0,4,6,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7f86,26-04-2018 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,4,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7f81,26-04-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7f7c,26-04-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7f77,26-04-2019 00:00:00,4,Bon,AtmoSud,commune,13001,Aix-en-Provence,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7f72,26-04-2019 00:00:00,4,Bon,AtmoSud,commune,13055,Marseille,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7f6c,26-04-2019 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,3,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7f67,26-04-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7f62,26-05-2018 00:00:00,6,Médiocre,AtmoSud,commune,06029,Cannes-Grasse-Antibes,3,0,6,2,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7f5d,26-05-2018 00:00:00,6,Médiocre,AtmoSud,commune,06088,Nice,6,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7f58,26-05-2018 00:00:00,6,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,3,0,6,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7f52,26-05-2018 00:00:00,6,Médiocre,AtmoSud,commune,13055,Marseille,5,0,6,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7f4d,26-05-2018 00:00:00,6,Médiocre,AtmoSud,commune,83137,Toulon,3,0,6,2,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7f48,26-05-2018 00:00:00,5,Moyen,AtmoSud,commune,84007,Avignon,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7f42,26-05-2019 00:00:00,4,Bon,AtmoSud,commune,06029,Cannes-Grasse-Antibes,1,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7f3d,26-05-2019 00:00:00,4,Bon,AtmoSud,commune,06088,Nice,4,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7f38,26-05-2019 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,2,0,5,2,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7f32,26-05-2019 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7f2d,26-05-2019 00:00:00,4,Bon,AtmoSud,commune,83137,Toulon,2,0,4,3,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7f28,26-05-2019 00:00:00,4,Bon,AtmoSud,commune,84007,Avignon,1,0,4,2,0,#8DA71E
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7f23,26-06-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7f1d,26-06-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7f18,26-06-2018 00:00:00,5,Moyen,AtmoSud,commune,13001,Aix-en-Provence,3,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7f13,26-06-2018 00:00:00,5,Moyen,AtmoSud,commune,13055,Marseille,2,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7f0e,26-06-2018 00:00:00,5,Moyen,AtmoSud,commune,83137,Toulon,1,0,5,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7f09,26-06-2018 00:00:00,6,Médiocre,AtmoSud,commune,84007,Avignon,1,0,6,3,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7f04,26-06-2019 00:00:00,7,Médiocre,AtmoSud,commune,06029,Cannes-Grasse-Antibes,4,0,7,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7eff,26-06-2019 00:00:00,8,Mauvais,AtmoSud,commune,06088,Nice,5,0,8,5,0,#E31E25
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7ef9,26-06-2019 00:00:00,8,Mauvais,AtmoSud,commune,13001,Aix-en-Provence,2,0,8,5,0,#E31E25
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7ef4,26-06-2019 00:00:00,7,Médiocre,AtmoSud,commune,13055,Marseille,3,0,7,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7eef,26-06-2019 00:00:00,7,Médiocre,AtmoSud,commune,83137,Toulon,4,0,7,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7eea,26-06-2019 00:00:00,8,Mauvais,AtmoSud,commune,84007,Avignon,3,0,8,5,0,#E31E25
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7ee5,26-07-2018 00:00:00,5,Moyen,AtmoSud,commune,06029,Cannes-Grasse-Antibes,4,0,5,5,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7ee0,26-07-2018 00:00:00,5,Moyen,AtmoSud,commune,06088,Nice,4,0,5,4,0,#F4B638
ind_sudpaca_agglo.fid--48cd4d03_16e76edd020_-7edb,26-07-2018 00:00:00,7,Médiocre,AtmoSud,commune,13001,Aix-en-Provence,3,0,7,4,0,#F4B638
