stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
STOPAREA:00070,,"SUPER ANTIBES - ANTIBES","",0.0,0.0,,,1,,,
STOPAREA:00531,,"NICE - SNCF - NICE","",43.703441,7.260287,,,1,,,
STOPAREA:00532,,"NICE-NORD - NICE","",43.72608,7.255873,,,1,,,
STOPAREA:00533,,"MAETERLINCK - NICE","",43.688088,7.296205,,,1,,,
STOPAREA:00536,,"VILLEFRANCHE - VILLEFRANCHE-SU","",43.71733,7.33419,,,1,,,
STOPAREA:00537,,"BEAULIEU - BEAULIEU/MER","",43.703358,7.326582,,,1,,,
STOPAREA:00538,,"EZE-sur-MER - EZE","",43.724465,7.38173,,,1,,,
STOPAREA:00539,,"CAP AIL 1 - CAP D'AIL","",43.721916,7.398454,,,1,,,
STOPAREA:00541,,"CAP AIL 2 - CAP D'AIL","",43.724846,7.401488,,,1,,,
STOPAREA:00543,,"ROQUEBRUNE - ROQUEBRUNE - CA","",43.765641,7.487283,,,1,,,
STOPAREA:00544,,"CARNOLES - ROQUEBRUNE - CA","",43.762239,7.462546,,,1,,,
STOPAREA:00548,,"ROQUEBRUNE / A8 - ROQUEBRUNE - CA","",43.764698,7.487405,,,1,,,
STOPAREA:00549,,"MENTON /A8 - MENTON","",43.766176,7.487807,,,1,,,
STOPAREA:00551,,"LE CANNET / A8 - LE CANNET","",43.570953,7.014468,,,1,,,
STOPAREA:00552,,"CANNES / A8 - CANNES","",43.555213,7.016864,,,1,,,
STOPAREA:00557,,"VILLENEUVE-LOUBET / Direct - VILLENEUVE-LBT","",43.638509,7.133453,,,1,,,
STOPAREA:00558,,"BIOT / Direct - BIOT","",43.611442,7.126038,,,1,,,
STOPAREA:00559,,"ANTIBES / Direct - ANTIBES","",43.584465,7.118152,,,1,,,
STOPAREA:00750,,"AERO ARENAS - NICE","",0.0,0.0,,,1,,,
STOPAREA:00756,,"ST LAURENT DU VAR - S.LAURENT-D-VAR","",0.0,0.0,,,1,,,
STOPAREA:00757,,"LE CROS - CAGNES-SUR-MER","",43.659672,7.160272,,,1,,,
STOPAREA:00758,,"CAGNES/MER - CAGNES-SUR-MER","",43.653731,7.143843,,,1,,,
STOPAREA:00759,,"VILLENEUVE - VILLENEUVE-LBT","",43.641683,7.133089,,,1,,,
STOPAREA:00760,,"LA FONTONNE - ANTIBES","",43.600514,7.121578,,,1,,,
STOPAREA:00761,,"ANTIBES CENTRE - ANTIBES","",43.574918,7.115663,,,1,,,
STOPAREA:00764,,"LA SOURCE - CANNES","",43.552902,7.058358,,,1,,,
STOPAREA:00782,,"COL  DE VILLEFRANCHE - VILLEFRANCHE-SU","",43.711451,7.319973,,,1,,,
STOPAREA:00783,,"EZE VILLAGE 1 - VILLEFRANCHE-SU","",43.716871,7.333062,,,1,,,
STOPAREA:00784,,"EZE VILLAGE 2 - EZE","",43.73029,7.365754,,,1,,,
STOPAREA:00785,,"CAP D'AIL - CAP D'AIL","",43.725826,7.407003,,,1,,,
STOPAREA:00786,,"BEAUSOLEIL - MONACO","",43.739426,7.422613,,,1,,,
STOPAREA:00794,,"LA TRINITE - TRINITE (LA)","",43.749344,7.375395,,,1,,,
STOPAREA:00814,,"NICE - VAUBAN GR - NICE","",43.702251,7.297768,,,1,,,
STOPAREA:00816,,"ST LAURENT D'EZE - EZE","",43.730829,7.376889,,,1,,,
STOPAREA:00899,,"VALLAURIS - VALLAURIS - VALLAURIS","",43.5631,7.066555,,,1,,,
STOPAREA:00905,,"LAGHET - TRINITE (LA)","",43.750562,7.382497,,,1,,,
STOPAREA:00907,,"ST MARTIN de PEILLE - PEILLE","",43.768627,7.399994,,,1,,,
STOPAREA:00908,,"ST PANCRACE - PEILLE","",43.79255,7.400193,,,1,,,
STOPAREA:00914,,"LA TURBIE - TURBIE (LA)","",43.748367,7.387591,,,1,,,
STOPAREA:00915,,"CHEMIN DES OLIVIERS - BEAUSOLEIL","",43.744944,7.39479,,,1,,,
STOPAREA:00924,,"PEILLE - PEILLE","",43.804603,7.404453,,,1,,,
STOPAREA:00972,,"TOUET-DE-L'ESCARENE - - TOUET-ESCARENE","",43.8479,7.362688,,,1,,,
STOPAREA:00973,,"DRAP - GARE DRAP / CANTARON - DRAP","",43.76088,7.318225,,,1,,,
STOPAREA:01193,,"GUILLAUMES - GUILLAUMES - GUILLAUMES","",44.089167,6.853711,,,1,,,
STOPAREA:01241,,"NICE - PONT DE L'ARIANE - NICE","",43.734073,7.301732,,,1,,,
STOPAREA:01244,,"DRAP - DRAP","",43.761855,7.321188,,,1,,,
STOPAREA:01245,,"PONT DE PEILLE - DRAP","",43.773752,7.335389,,,1,,,
STOPAREA:01279,,"POINTE DE CONTES - CONTES","",43.789604,7.331716,,,1,,,
STOPAREA:01282,,"CONTES - CONTES","",43.81438,7.309902,,,1,,,
STOPAREA:01538,,"BON VOYAGE - NICE","",43.731811,7.289785,,,1,,,
STOPAREA:01539,,"LA VERNEA - CONTES","",43.805304,7.336224,,,1,,,
STOPAREA:01541,,"SCLOS DE CONTES - CONTES","",43.813677,7.342795,,,1,,,
STOPAREA:01555,,"PINEA - COARAZE","",43.853841,7.291004,,,1,,,
STOPAREA:01581,,"ROQUEFORT - CENTRE - ROQUEFT-LS-PINS","",43.666335,7.050591,,,1,,,
STOPAREA:01588,,"ROQUEFORT - NORD - ROQUEFT-LS-PINS","",43.677316,7.024742,,,1,,,
STOPAREA:01592,,"LE ROURET - ROURET (LE)","",43.677085,7.016907,,,1,,,
STOPAREA:01594,,"CHATEAUNEUF - CHATNEUF-GRASSE","",43.676173,6.975087,,,1,,,
STOPAREA:01597,,"MAGAGNOSC - GRASSE","",43.627398,6.960359,,,1,,,
STOPAREA:01598,,"GRASSE CENTRE - GRASSE","",43.648575,6.926143,,,1,,,
STOPAREA:01606,,"COARAZE - COARAZE","",43.865294,7.293314,,,1,,,
STOPAREA:01607,,"LUCERAM - LUCERAM","",43.884337,7.360563,,,1,,,
STOPAREA:01608,,"PEILLON - PEILLON","",43.765735,7.343663,,,1,,,
STOPAREA:01611,,"BERRE-LES-ALPES - BERRE-LES-ALPES","",43.83086,7.32722,,,1,,,
STOPAREA:01618,,"PEIRA CAVA - LUCERAM","",43.932586,7.361554,,,1,,,
STOPAREA:01629,,"VENCE - MARECHAL FOCH - VENCE","",43.723284,7.105903,,,1,,,
STOPAREA:01630,,"PONT DU LOUP - GOURDON","",43.708099,6.989835,,,1,,,
STOPAREA:01637,,"VALETTES - TOURRETTES/LOUP","",43.704747,7.010252,,,1,,,
STOPAREA:01638,,"CAMASSADE - TOURRETTES/LOUP","",43.706713,7.045496,,,1,,,
STOPAREA:01639,,"TOURRETTES - TOURRETTES/LOUP","",43.716901,7.058522,,,1,,,
STOPAREA:01640,,"NOTRE DAME - VENCE","",43.722959,7.081914,,,1,,,
STOPAREA:01665,,"SQUARE ESCALIERS - TOURRETTES/LOUP","",43.706924,7.002696,,,1,,,
STOPAREA:01667,,"MALVAN - VENCE","",43.727186,7.088638,,,1,,,
STOPAREA:01669,,"VENCE - VENCE","",43.714478,7.117684,,,1,,,
STOPAREA:01680,,"TOURNAMY - MOUGINS","",43.597851,6.986278,,,1,,,
STOPAREA:01682,,"CARNOT - CANNES","",43.555281,7.017133,,,1,,,
STOPAREA:01702,,"GARE DES MESSUGUES - VALBONNE","",43.623002,7.057617,,,1,,,
STOPAREA:01703,,"CERAM - VALBONNE","",43.615411,7.054492,,,1,,,
STOPAREA:01707,,"CHAPPES INRIA - VALBONNE","",43.61403,7.046794,,,1,,,
STOPAREA:01708,,"VALBONNE - VALBONNE","",43.677749,6.979577,,,1,,,
STOPAREA:01713,,"IUT SOPHIA - BIOT","",43.620856,7.061277,,,1,,,
STOPAREA:01714,,"EGANAUDE - VALBONNE","",43.625825,7.042429,,,1,,,
STOPAREA:01763,,"CARROS VILLE - CARROS","",43.774179,7.191048,,,1,,,
STOPAREA:01787,,"BOUYON VILLAGE - BOUYON","",43.825255,7.123046,,,1,,,
STOPAREA:01798,,"BROC (LE) - BROC (LE)","",43.809002,7.168592,,,1,,,
STOPAREA:01799,,"Carros - village - R - CARROS","",43.792418,7.185429,,,1,,,
STOPAREA:01800,,"LES ARBORAS - NICE","",43.693047,7.194172,,,1,,,
STOPAREA:01801,,"ST ISIDORE - NICE","",43.711068,7.187791,,,1,,,
STOPAREA:01815,,"LE CHAUDAN - UTELLE","",43.870873,7.198027,,,1,,,
STOPAREA:01816,,"MALAUSSENE - MALAUSSENE","",43.931534,7.117735,,,1,,,
STOPAREA:01817,,"VILLARS - VILLARS-SUR-VAR","",43.937271,7.085434,,,1,,,
STOPAREA:01818,,"TOUET-SUR-VAR - TOUET-SUR-VAR","",43.947762,7.006472,,,1,,,
STOPAREA:01819,,"PUGET-THENIERS - PUGET-THENIERS","",43.95482,6.893537,,,1,,,
STOPAREA:01820,,"ENTREVAUX - ENTREVAUX","",43.9494,6.809964,,,1,,,
STOPAREA:01821,,"ENRIEZ - ENRIEZ","",43.981561,6.758459,,,1,,,
STOPAREA:01823,,"DALUIS - DALUIS","",44.026357,6.813339,,,1,,,
STOPAREA:01825,,"VILLENEUVE-D'ENTRAUNES - VLNVE-ENTRAUNES","",44.120078,6.795789,,,1,,,
STOPAREA:01827,,"ENTRAUNES - ENTRAUNES","",44.188081,6.748532,,,1,,,
STOPAREA:01829,,"BONSON - BONSON","",43.863048,7.188724,,,1,,,
STOPAREA:01830,,"REVEST - REVEST-LS-ROCHE","",43.881455,7.156369,,,1,,,
STOPAREA:01831,,"TOURETTE du CHATEAU - TOURETTE-DU-CHT","",43.882205,7.143479,,,1,,,
STOPAREA:01832,,"TOUDON - TOUDON","",43.901493,7.112488,,,1,,,
STOPAREA:01833,,"ASCROS - ASCROS","",43.920716,7.014463,,,1,,,
STOPAREA:01856,,"GATTIERES - GATTIERES","",43.760642,7.175398,,,1,,,
STOPAREA:01873,,"LE CANNET - LE CANNET","",43.573247,6.999932,,,1,,,
STOPAREA:01874,,"MOUGINS - MOUGINS","",43.60469,6.987258,,,1,,,
STOPAREA:01875,,"MOUANS SARTOUX - MOUANS SARTOUX","",43.614849,6.975006,,,1,,,
STOPAREA:01876,,"ST CLAUDE - GRASSE","",43.644989,6.941054,,,1,,,
STOPAREA:01878,,"VALCLUSE - AURIBEAU/SIAGNE","",43.615678,6.921046,,,1,,,
STOPAREA:01879,,"ROQUETTE-SUR-S - SAINT-JEAN - ROQUETTE/SIAGNE","",43.589029,6.937013,,,1,,,
STOPAREA:01880,,"LA FRAYERE - CANNES","",43.572939,6.953326,,,1,,,
STOPAREA:01882,,"CARROS -TENNIS - CARROS","",43.766925,7.200107,,,1,,,
STOPAREA:01886,,"NICE - PALMIERS - NICE","",43.681912,7.198782,,,1,,,
STOPAREA:01888,,"LINGOSTIERE - NICE","",43.735208,7.184408,,,1,,,
STOPAREA:01890,,"COMBES - NICE","",43.741262,7.184991,,,1,,,
STOPAREA:01894,,"PONT MANDA - COLOMARS","",0.0,0.0,,,1,,,
STOPAREA:01896,,"CASTAGNIERS - CASTAGNIERS","",43.78985,7.215121,,,1,,,
STOPAREA:01900,,"PT CHARLES - ROQUETTE/VAR","",43.837672,7.194017,,,1,,,
STOPAREA:01904,,"PLAN DU VAR - LEVENS","",43.857136,7.197009,,,1,,,
STOPAREA:01906,,"SENEGOGE - GILETTE","",43.841223,7.189795,,,1,,,
STOPAREA:01908,,"GILETTE - GILETTE","",43.843251,7.184478,,,1,,,
STOPAREA:01912,,"COLLEBELLE - GILETTE","",43.854869,7.143182,,,1,,,
STOPAREA:01913,,"VESCOUS - TOUDON","",43.863708,7.112452,,,1,,,
STOPAREA:01914,,"PIERREFEU - PIERREFEU","",43.864083,7.092425,,,1,,,
STOPAREA:01915,,"RANC - ROQUESTERON - P","",43.857706,7.043845,,,1,,,
STOPAREA:01916,,"ROQUESTERON - ROQUESTERON - P","",43.860786,7.023957,,,1,,,
STOPAREA:01924,,"SIGALE - SIGALE","",43.87621,6.977323,,,1,,,
STOPAREA:01947,,"BEUIL - BEUIL","",0.0,0.0,,,1,,,
STOPAREA:01950,,"LES LAUNES - BEUIL","",0.0,0.0,,,1,,,
STOPAREA:01951,,"VALBERG - PEONE-VALBERG","",0.0,0.0,,,1,,,
STOPAREA:01956,,"COLLE - LA COLLE/LOUP","",43.692712,7.105975,,,1,,,
STOPAREA:02100,,"SAINT-PAUL - S.PAUL-DE-VENCE","",43.695733,7.10917,,,1,,,
STOPAREA:02101,,"LA COLLE - LA COLLE/LOUP","",43.682811,7.112399,,,1,,,
STOPAREA:02102,,"LYCEE RENOIR - CAGNES-SUR-MER","",43.670506,7.150648,,,1,,,
STOPAREA:02106,,"VILLENEUVE LOUBET - VILLENEUVE-LBT","",43.642554,7.138435,,,1,,,
STOPAREA:02114,,"PEGOMAS - PEGOMAS","",43.600752,6.923048,,,1,,,
STOPAREA:02139,,"CES MIMOSAS - MANDELIEU","",43.564877,6.939681,,,1,,,
STOPAREA:02141,,"CORNICHE - MOUANS SARTOUX","",43.6191,6.975759,,,1,,,
STOPAREA:02154,,"MOULIN DE BRUN-LE PLAN - GRASSE","",43.625181,6.964165,,,1,,,
STOPAREA:02159,,"PLASCASSIER - CHATNEUF-GRASSE","",43.640188,6.993932,,,1,,,
STOPAREA:02160,,"GENIE - ANTIBES","",43.603927,7.072764,,,1,,,
STOPAREA:02161,,"LYCEE - ANTIBES","",43.592764,7.115306,,,1,,,
STOPAREA:02237,,"GOURDON - GOURDON","",43.721161,6.976941,,,1,,,
STOPAREA:02239,,"COURMES - COURMES","",43.761458,6.988992,,,1,,,
STOPAREA:02241,,"GREOLIERES - GREOLIERES","",43.796383,6.942855,,,1,,,
STOPAREA:02243,,"GREOL les NEIGES - GREOLIERES","",43.829917,6.967624,,,1,,,
STOPAREA:02525,,"BAR-SUR-LOUP - BAR/LOUP (LE)","",43.703751,6.991288,,,1,,,
STOPAREA:02554,,"GARBEJAIRE - VALBONNE","",43.6237,7.04507,,,1,,,
STOPAREA:02622,,"BLAUSASC - BLAUSASC","",43.805262,7.361903,,,1,,,
STOPAREA:02628,,"ST-MARTIN/VAR - ST-MARTIN-D.VAR","",43.821921,7.191939,,,1,,,
STOPAREA:02654,,"L'ESCARENE - ESCARENE (L')","",43.840015,7.352377,,,1,,,
STOPAREA:02670,,"GRASSE - LES CHAUVES - GRASSE","",43.68036,6.952241,,,1,,,
STOPAREA:02671,,"CHATEAUNEUF - PRE DU LAC - CHATNEUF-GRASSE","",43.686417,6.978691,,,1,,,
STOPAREA:02672,,"AURIBEAU - AURIBEAU/SIAGNE","",43.604043,6.918456,,,1,,,
STOPAREA:02697,,"CARROS - MANDA R.G. - CARROS","",0.0,0.0,,,1,,,
STOPAREA:02813,,"ROQUETTE/Siagne - ROQUETTE/SIAGNE","",43.574566,6.959845,,,1,,,
STOPAREA:03138,,"BENDEJUN - BENDEJUN - BENDEJUN","",43.838993,7.293819,,,1,,,
STOPAREA:03188,,"VENCE - COLLEGE DE LA SINE - VENCE","",43.721553,7.083259,,,1,,,
STOPAREA:03202,,"BAR-SUR-LOUP - BAR/LOUP (LE)","",43.700034,6.989377,,,1,,,
STOPAREA:03373,,"MONACO - MONACO","",43.749825,7.437219,,,1,,,
STOPAREA:03379,,"VAL DE CUBERTE - VALBONNE","",43.632866,7.000231,,,1,,,
STOPAREA:03380,,"RIGAUD - RIGAUD - RIGAUD","",44.004508,6.991809,,,1,,,
STOPAREA:03541,,"SAINT-MARTIN ENTRAUNES - ST-MT-ENTRAUNES","",44.13684,6.766934,,,1,,,
STOPAREA:03608,,"MENTON - MENTON","",43.774299,7.506468,,,1,,,
STOPAREA:03707,,"GRASSE - GRASSE","",43.681758,6.961746,,,1,,,
STOPAREA:03907,,"CONTES - LA GRAVE DE CONTES - CONTES","",43.809822,7.314197,,,1,,,
STOPAREA:03993,,"CANNES - CANNES","",43.549575,6.977323,,,1,,,
STOPAREA:03994,,"NICE - NICE","",43.692123,7.307158,,,1,,,
STOPAREA:3,,"ORIGINE - COMMUNE HR DEPT","",0.0,0.0,,,1,,,
STOPAREA:4,,"DESTINATION - COMMUNE HR DEPT","",0.0,0.0,,,1,,,
STOPPOINT:00003,,"Saint Véran - CAGNES-SUR-MER","",43.653731,7.143843,,,0,STOPAREA:00758,,
STOPPOINT:00004,,"Le Logis du Loup - CAGNES-SUR-MER","",43.646872,7.136874,,,0,STOPAREA:00758,,
STOPPOINT:00005,,"Les Deux Rives - VILLENEUVE-LBT","",43.641683,7.133089,,,0,STOPAREA:00759,,
STOPPOINT:00006,,"Villeneuve - Le Loubet Marina - A - VILLENEUVE-LBT","",43.635395,7.133537,,,0,STOPAREA:00759,,
STOPPOINT:00007,,"Les Touristes - VILLENEUVE-LBT","",43.628635,7.133206,,,0,,,
STOPPOINT:00008,,"Parc Vaugrenier - VILLENEUVE-LBT","",43.624694,7.131295,,,0,,,
STOPPOINT:00009,,"Les Groules - VILLENEUVE-LBT","",43.618354,7.128881,,,0,STOPAREA:00759,,
STOPPOINT:00011,,"Tananarive - ANTIBES","",43.606454,7.123657,,,0,,,
STOPPOINT:00012,,"Antibes - La Fontonne - A - ANTIBES","",43.600514,7.121578,,,0,STOPAREA:00760,,
STOPPOINT:00013,,"Petit Four - ANTIBES","",43.598179,7.120236,,,0,,,
STOPPOINT:00016,,"Vautrin - ANTIBES","",43.584465,7.118152,,,0,STOPAREA:00559,,
STOPPOINT:00018,,"Pont du Colonial - ANTIBES","",43.574918,7.115663,,,0,STOPAREA:00761,,
STOPPOINT:00019,,"Antibes - La Régence - A - ANTIBES","",43.571813,7.108417,,,0,,,
STOPPOINT:00020,,"Antibes - Pont du Lys - A - ANTIBES","",43.572825,7.101443,,,0,,,
STOPPOINT:00021,,"Le Trianon - ANTIBES","",43.574346,7.099336,,,0,,,
STOPPOINT:00022,,"Ste Jeanne d'Arc - ANTIBES","",43.575158,7.095242,,,0,,,
STOPPOINT:00024,,"Antibes - Les Eucalyptus - A - ANTIBES","",43.573431,7.087062,,,0,,,
STOPPOINT:00025,,"La Glacière - VALLAURIS","",43.571346,7.083003,,,0,,,
STOPPOINT:00026,,"Les Courcettes - VALLAURIS","",43.570438,7.079925,,,0,,,
STOPPOINT:00027,,"La Gabelle - VALLAURIS","",43.569591,7.077124,,,0,,,
STOPPOINT:00028,,"Vallauris - Square Nabonnand - A - VALLAURIS","",43.568143,7.07261,,,0,,,
STOPPOINT:00029,,"Villa Lucienne - VALLAURIS","",43.565681,7.0696,,,0,,,
STOPPOINT:00030,,"Pont de l'Aube - VALLAURIS","",43.5631,7.066555,,,0,STOPAREA:00899,,
STOPPOINT:00031,,"Mirandole - VALLAURIS","",43.557305,7.062383,,,0,STOPAREA:00899,,
STOPPOINT:00032,,"Batterie - VALLAURIS","",43.552902,7.058358,,,0,STOPAREA:00764,,
STOPPOINT:00033,,"Mire Juan - CANNES","",43.549489,7.055718,,,0,STOPAREA:00764,,
STOPPOINT:00035,,"La Source - CANNES","",43.547334,7.047395,,,0,STOPAREA:00764,,
STOPPOINT:00036,,"Cannes - Alexandra Palace - CANNES","",43.548199,7.04143,,,0,,,
STOPPOINT:00037,,"Californie - CANNES","",16.600968,5.322356,,,0,,,
STOPPOINT:00038,,"Pont des Gabres - CANNES","",43.551051,7.031465,,,0,,,
STOPPOINT:00046,,"Capron - CANNES","",43.546488,7.035518,,,0,,,
STOPPOINT:00047,,"Notre Dame des Pins - CANNES","",43.546381,7.038348,,,0,,,
STOPPOINT:00048,,"Cannes - Gazagnaire - A - CANNES","",43.547265,7.045378,,,0,STOPAREA:00764,,
STOPPOINT:00049,,"Mire Juan - CANNES","",43.550765,7.056903,,,0,,,
STOPPOINT:00051,,"Mirandole - VALLAURIS","",43.556609,7.062139,,,0,STOPAREA:00899,,
STOPPOINT:00052,,"Pont de l'Aube - VALLAURIS","",43.561316,7.066042,,,0,,,
STOPPOINT:00053,,"Villa Lucienne - VALLAURIS","",43.566154,7.070391,,,0,,,
STOPPOINT:00054,,"Square Nabonnand - VALLAURIS","",43.568047,7.071532,,,0,,,
STOPPOINT:00055,,"La Gabelle - VALLAURIS","",43.569523,7.077199,,,0,,,
STOPPOINT:00056,,"Les Courcettes - VALLAURIS","",43.57053,7.080673,,,0,,,
STOPPOINT:00057,,"La Glacière - VALLAURIS","",43.571205,7.08299,,,0,STOPAREA:00899,,
STOPPOINT:00058,,"Les Eucapyptus - ANTIBES","",43.573515,7.088453,,,0,,,
STOPPOINT:00060,,"Ste Jeanne d'Arc - ANTIBES","",43.575037,7.095581,,,0,,,
STOPPOINT:00061,,"Le Trianon - ANTIBES","",43.574466,7.09901,,,0,,,
STOPPOINT:00062,,"Pont du Lys - ANTIBES","",43.572846,7.10136,,,0,,,
STOPPOINT:00063,,"Régence - ANTIBES","",43.571585,7.109783,,,0,,,
STOPPOINT:00064,,"Pont du Colonial - ANTIBES","",43.575396,7.116523,,,0,,,
STOPPOINT:00066,,"Super Antibes - ANTIBES","",0.0,0.0,,,0,STOPAREA:00070,,
STOPPOINT:00067,,"Super Antibes - ANTIBES","",0.0,0.0,,,0,STOPAREA:00070,,
STOPPOINT:00068,,"Petit Four - ANTIBES","",43.597899,7.120327,,,0,,,
STOPPOINT:00069,,"La Fontonne - ANTIBES","",43.600866,7.122249,,,0,,,
STOPPOINT:00071,,"Antibes - Biot Gare - A - ANTIBES","",43.61096,7.126022,,,0,,,
STOPPOINT:00072,,"Les Groules - ANTIBES","",43.617909,7.128916,,,0,,,
STOPPOINT:00073,,"Parc Vaugrenier - VILLENEUVE-LBT","",43.624704,7.131516,,,0,,,
STOPPOINT:00075,,"Le Loubet Marina - VILLENEUVE-LBT","",43.635756,7.13364,,,0,,,
STOPPOINT:00076,,"Les Deux Rives - VILLENEUVE-LBT","",43.641343,7.133323,,,0,,,
STOPPOINT:00077,,"Le Logis du Loup - CAGNES-SUR-MER","",43.648056,7.138173,,,0,,,
STOPPOINT:00078,,"Saint Véran - CAGNES-SUR-MER","",43.654065,7.144712,,,0,STOPAREA:00759,,
STOPPOINT:00081,,"Vallombrosa - A - CANNES","",0.0,0.0,,,0,,,
STOPPOINT:00083,,"Beausite - A - CANNES","",43.550827,6.999479,,,0,,,
STOPPOINT:00084,,"Palais des Pins - A - CANNES","",43.550701,6.996425,,,0,,,
STOPPOINT:00085,,"Bld Leader - A - CANNES","",43.550575,6.993422,,,0,,,
STOPPOINT:00086,,"Méridien - A - CANNES","",43.550552,6.988398,,,0,,,
STOPPOINT:00087,,"Sainte Marguerite - A - CANNES","",43.549287,6.984927,,,0,,,
STOPPOINT:00088,,"Mairie Annexe - A - CANNES","",43.549387,6.981874,,,0,,,
STOPPOINT:00089,,"Poste de Police - A - CANNES","",43.549491,6.979281,,,0,,,
STOPPOINT:00090,,"Place du Marché - A - CANNES","",43.549575,6.977323,,,0,STOPAREA:03993,,
STOPPOINT:00121,,"Chapelle St Mathieu - GRASSE","",43.659941,6.955006,,,0,,,
STOPPOINT:00125,,"La Vallière Promenade - NICE","",43.670556,7.223732,,,0,,,
STOPPOINT:00130,,"Pont Anatole France - TRINITE (LA)","",43.741104,7.310872,,,0,,,
STOPPOINT:00131,,"Max Barel - NICE","",0.0,0.0,,,0,,,
STOPPOINT:00139,,"Drakkar - CAGNES-SUR-MER","",43.663408,7.131021,,,0,,,
STOPPOINT:00145,,"Place du Marché - R - CANNES","",43.54954,6.977386,,,0,,,
STOPPOINT:00146,,"Mairie Annexe - R - CANNES","",43.549273,6.982222,,,0,,,
STOPPOINT:00147,,"Sainte Marguerite - R - CANNES","",43.549147,6.984598,,,0,,,
STOPPOINT:00148,,"Méridien - R - CANNES","",43.549886,6.987101,,,0,,,
STOPPOINT:00150,,"Bld Leader - R - CANNES","",43.550527,6.994383,,,0,,,
STOPPOINT:00151,,"Palais des Pins - R - CANNES","",43.550652,6.997318,,,0,,,
STOPPOINT:00152,,"Beausite - R - CANNES","",43.55071,7.000244,,,0,,,
STOPPOINT:00154,,"Vallombrosa - R - CANNES","",0.0,0.0,,,0,,,
STOPPOINT:00155,,"Cannes - Gare SNCF - CANNES","",43.553692,7.020179,,,0,STOPAREA:03993,,
STOPPOINT:00156,,"Place Vauban (Bristol) - CANNES","",43.555281,7.017133,,,0,STOPAREA:01682,,
STOPPOINT:00158,,"Milton - CANNES","",43.562521,7.016799,,,0,,,
STOPPOINT:00159,,"Place Bénidorm - LE CANNET","",43.570953,7.014468,,,0,STOPAREA:00551,,
STOPPOINT:00160,,"Paul Doumer - LE CANNET","",43.566695,7.016583,,,0,,,
STOPPOINT:00161,,"Howarth - LE CANNET","",43.568146,7.01219,,,0,,,
STOPPOINT:00162,,"Mairie Rocheville - LE CANNET","",43.569284,7.005654,,,0,,,
STOPPOINT:00163,,"L'Olivet - LE CANNET","",43.573247,6.999932,,,0,STOPAREA:01873,,
STOPPOINT:00164,,"Cité Jardin - LE CANNET","",43.576945,6.998288,,,0,STOPAREA:01873,,
STOPPOINT:00165,,"Blanchisserie - MOUGINS","",43.581126,6.998105,,,0,,,
STOPPOINT:00166,,"Les Cabrières - MOUGINS","",43.586643,6.997471,,,0,,,
STOPPOINT:00167,,"Vaumare - MOUGINS","",43.591443,6.993811,,,0,,,
STOPPOINT:00168,,"La Crémaillère - MOUGINS","",43.594979,6.989344,,,0,,,
STOPPOINT:00169,,"Val De Mougins - MOUGINS","",43.597851,6.986278,,,0,STOPAREA:01680,,
STOPPOINT:00170,,"Tournamy - MOUGINS","",43.60469,6.987258,,,0,STOPAREA:01874,,
STOPPOINT:00171,,"Le Vicaire - MOUGINS","",43.610129,6.97976,,,0,STOPAREA:01874,,
STOPPOINT:00172,,"Les Gourettes - MOUANS SARTOUX","",43.614849,6.975006,,,0,STOPAREA:01875,,
STOPPOINT:00173,,"Mouans Centre - MOUANS SARTOUX","",43.618976,6.97193,,,0,STOPAREA:01875,,
STOPPOINT:00174,,"Les Plantiers - MOUANS SARTOUX","",43.622578,6.96844,,,0,STOPAREA:01875,,
STOPPOINT:00175,,"Les Plaines - GRASSE","",43.625181,6.964165,,,0,STOPAREA:02154,,
STOPPOINT:00176,,"Les Bastides Du Golf - GRASSE","",43.627398,6.960359,,,0,STOPAREA:01597,,
STOPPOINT:00177,,"Le Chaudron - GRASSE","",43.630495,6.958766,,,0,,,
STOPPOINT:00178,,"RD PT De La Paoûte - GRASSE","",43.632004,6.956714,,,0,,,
STOPPOINT:00179,,"Bois Fleuri - GRASSE","",43.635117,6.951754,,,0,,,
STOPPOINT:00180,,"Les Oliviers (600) - GRASSE","",43.639154,6.949826,,,0,,,
STOPPOINT:00181,,"Les Fleurs De Grasse - GRASSE","",43.643222,6.94597,,,0,STOPAREA:02154,,
STOPPOINT:00182,,"Les Quatre Chemins - GRASSE","",43.644989,6.941054,,,0,STOPAREA:01876,,
STOPPOINT:00183,,"Les Abattoirs - A - GRASSE","",43.647978,6.936328,,,0,,,
STOPPOINT:00184,,"Saint Claude - A - GRASSE","",43.649166,6.932623,,,0,STOPAREA:01876,,
STOPPOINT:00185,,"Les Loubonnières - A - GRASSE","",43.64847,6.929257,,,0,STOPAREA:01876,,
STOPPOINT:00186,,"Le Collet - A - GRASSE","",43.648575,6.926143,,,0,STOPAREA:01598,,
STOPPOINT:00187,,"Chasseurs Alpins - A - GRASSE","",43.650753,6.921859,,,0,,,
STOPPOINT:00188,,"Maréchal Leclerc - A - GRASSE","",43.650187,6.919744,,,0,,,
STOPPOINT:00189,,"Le Petit Paris - A - GRASSE","",43.650657,6.918936,,,0,,,
STOPPOINT:00190,,"Molinard - A - GRASSE","",43.652296,6.920009,,,0,,,
