trip_id,contract_company_id,exec_company_id
LR600R1|20071008|51,78,78
LR600R1|20071008|52,78,78
LR600R1|20071008|53,78,78
LR600R1|20071008|54,78,78
LR600R1|20071008|55,78,78
LR600R1|20071008|56,78,78
LR600R1|20071008|57,78,78
LR600R1|20071008|58,78,78
LR600R1|20071008|59,78,78
LR600R1|20071008|60,78,78
LR600R1|20071008|61,78,78
LR600R1|20071008|62,78,78
LR600R1|20071008|63,78,78
LR600R1|20071008|64,78,78
LR600R1|20071008|65,78,78
LR600R1|20071008|66,78,78
LR600R1|20071008|67,78,78
LR600R1|20071008|68,78,78
LR600R1|20071008|69,78,78
LR600R1|20071008|70,78,78
LR600R1|20071008|71,78,78
LR600R1|20071008|72,78,78
LR600R1|20071008|73,78,78
LR600R1|20071008|74,78,78
LR600R1|20071008|75,78,78
LR600R1|20071008|76,78,78
LR600R1|20071008|77,78,78
LR600R1|20071008|78,78,78
LR600R1|20071008|79,78,78
LR600R1|20071008|80,78,78
LR600R1|20071008|81,78,78
LR600R1|20071008|82,78,78
LR600R1|20071008|83,78,78
LR600R1|20071008|84,78,78
LR600R1|20071008|85,78,78
LR600R1|20071008|86,78,78
LR600R1|20071008|87,78,78
LR600R1|20071008|88,78,78
LR600R1|20071008|89,78,78
LR600R1|20071008|90,78,78
LR600R1|20071008|91,78,78
LR600R1|20071008|92,78,78
LR600R1|20071008|93,78,78
LR600R1|20071008|94,78,78
LR600R1|20071008|95,78,78
LR600R1|20071008|96,78,78
LR600R1|20071008|97,78,78
LR600R1|20071008|98,78,78
LR600R1|20071008|99,78,78
LR610A1|20160201|1,78,78
LR610A1|20160201|10,78,78
LR610A1|20160201|11,78,78
LR610A1|20160201|12,78,78
LR610A1|20160201|13,78,78
LR610A1|20160201|14,78,78
LR610A1|20160201|15,78,78
LR610A1|20160201|16,78,78
LR610A1|20160201|17,78,78
LR610A1|20160201|18,78,78
LR610A1|20160201|19,78,78
LR610A1|20160201|2,78,78
LR610A1|20160201|20,78,78
LR610A1|20160201|21,78,78
LR610A1|20160201|22,78,78
LR610A1|20160201|23,78,78
LR610A1|20160201|24,78,78
LR610A1|20160201|25,78,78
LR610A1|20160201|26,78,78
LR610A1|20160201|27,78,78
LR610A1|20160201|28,78,78
LR610A1|20160201|29,78,78
LR610A1|20160201|3,78,78
LR610A1|20160201|35,78,78
LR610A1|20160201|36,78,78
LR610A1|20160201|37,78,78
LR610A1|20160201|38,78,78
LR610A1|20160201|39,78,78
LR610A1|20160201|4,78,78
LR610A1|20160201|42,78,78
LR610A1|20160201|43,78,78
LR610A1|20160201|44,78,78
LR610A1|20160201|45,78,78
LR610A1|20160201|46,78,78
LR610A1|20160201|47,78,78
LR610A1|20160201|48,78,78
LR610A1|20160201|49,78,78
LR610A1|20160201|5,78,78
LR610A1|20160201|50,78,78
LR610A1|20160201|51,78,78
LR610A1|20160201|52,78,78
LR610A1|20160201|53,78,78
LR610A1|20160201|54,78,78
LR610A1|20160201|55,78,78
LR610A1|20160201|56,78,78
LR610A1|20160201|57,78,78
LR610A1|20160201|58,78,78
LR610A1|20160201|59,78,78
LR610A1|20160201|6,78,78
LR610A1|20160201|60,78,78
LR610A1|20160201|61,78,78
LR610A1|20160201|7,78,78
LR610A1|20160201|8,78,78
LR610A1|20160201|9,78,78
LR610A2|20190107|1,78,78
LR610A2|20190107|2,78,78
LR610A2|20190107|3,78,78
LR610A3|20181213|1,78,78
LR610A3|20181213|2,78,78
LR610A3|20181213|3,78,78
LR610BISA1|20150201|1,78,78
LR610BISA1|20150201|2,78,78
LR610BISA1|20150201|3,78,78
LR610BISA1|20150201|4,78,78
LR610BISA2|20071108|1,78,78
LR610BISA2|20071108|2,78,78
LR610BISA2|20071108|3,78,78
LR610BISR1|20150301|1,78,78
LR610BISR1|20150301|2,78,78
LR610BISR2|20071109|1,78,78
LR610BISR2|20071109|2,78,78
LR610R1|20160201|1,78,78
LR610R1|20160201|10,78,78
LR610R1|20160201|11,78,78
LR610R1|20160201|12,78,78
LR610R1|20160201|13,78,78
LR610R1|20160201|14,78,78
LR610R1|20160201|15,78,78
LR610R1|20160201|16,78,78
LR610R1|20160201|17,78,78
LR610R1|20160201|18,78,78
LR610R1|20160201|19,78,78
LR610R1|20160201|20,78,78
LR610R1|20160201|21,78,78
LR610R1|20160201|22,78,78
LR610R1|20160201|23,78,78
LR610R1|20160201|24,78,78
LR610R1|20160201|25,78,78
LR610R1|20160201|26,78,78
LR610R1|20160201|27,78,78
LR610R1|20160201|28,78,78
LR610R1|20160201|29,78,78
LR610R1|20160201|3,78,78
LR610R1|20160201|30,78,78
LR610R1|20160201|31,78,78
LR610R1|20160201|32,78,78
LR610R1|20160201|33,78,78
LR610R1|20160201|34,78,78
LR610R1|20160201|35,78,78
LR610R1|20160201|36,78,78
LR610R1|20160201|37,78,78
LR610R1|20160201|38,78,78
LR610R1|20160201|39,78,78
LR610R1|20160201|4,78,78
LR610R1|20160201|40,78,78
LR610R1|20160201|41,78,78
LR610R1|20160201|42,78,78
LR610R1|20160201|43,78,78
LR610R1|20160201|44,78,78
LR610R1|20160201|45,78,78
LR610R1|20160201|46,78,78
LR610R1|20160201|47,78,78
LR610R1|20160201|48,78,78
LR610R1|20160201|49,78,78
LR610R1|20160201|5,78,78
LR610R1|20160201|50,78,78
LR610R1|20160201|51,78,78
LR610R1|20160201|52,78,78
LR610R1|20160201|53,78,78
LR610R1|20160201|54,78,78
LR610R1|20160201|6,78,78
LR610R1|20160201|7,78,78
LR610R1|20160201|8,78,78
LR610R1|20160201|9,78,78
LR610R2|20160201|22,78,78
LR610R3|20071011|1,78,78
LR610R5|20190927|1,78,78
LR610R5|20190927|2,78,78
LR611A1|20071025|1,78,78
LR611A1|20071025|2,78,78
LR611A1|20071025|3,78,78
LR611A1|20071025|4,78,78
LR611A1|20071025|5,78,78
LR611R1|20071025|1,78,78
LR611R1|20071025|2,78,78
LR630A1|20150101|10,78,78
LR630A1|20150101|17,78,78
LR630A1|20150101|19,78,78
LR630A1|20150101|20,78,78
LR630A2|20071204|10,78,78
LR630A2|20071204|11,78,78
LR630A2|20071204|5,78,78
LR630A2|20071204|6,78,78
LR630A2|20071204|7,78,78
LR630A2|20071204|8,78,78
LR630A2|20071204|9,78,78
LR630A3|20071204|1,78,78
LR630A3|20071204|2,78,78
LR630A3|20071204|3,78,78
LR630A3|20071204|4,78,78
LR630A3|20071204|5,78,78
LR630A3|20071204|6,78,78
LR630A3|20071204|7,78,78
LR630A3|20071204|8,78,78
LR630A3|20071204|9,78,78
LR630R1|20150101|11,78,78
LR630R1|20150101|12,78,78
LR630R1|20150101|4,78,78
LR630R1|20150101|9,78,78
LR630R2|20090901|1,78,78
LR630R2|20090901|2,78,78
LR630R2|20090901|3,78,78
LR630R2|20090901|4,78,78
LR630R2|20090901|5,78,78
LR630R2|20090901|6,78,78
LR630R2|20090901|7,78,78
LR630R3|20090901|1,78,78
LR630R3|20090901|2,78,78
LR630R3|20090901|3,78,78
LR630R3|20090901|4,78,78
LR630R3|20090901|5,78,78
LR630R3|20090901|6,78,78
LR630R3|20090901|7,78,78
LR630R3|20090901|8,78,78
LR630R3|20090901|9,78,78
LR650A1|20160601|1,77,77
LR650A1|20160601|2,77,77
LR650A1|20160601|3,77,77
LR650A1|20160601|4,77,77
LR650A2|20080114|1,77,77
LR650A2|20080114|10,77,77
LR650A2|20080114|11,77,77
LR650A2|20080114|13,77,77
LR650A2|20080114|14,77,77
LR650A2|20080114|2,77,77
LR650A2|20080114|3,77,77
LR650A2|20080114|4,77,77
LR650A2|20080114|8,77,77
LR650A2|20080114|9,77,77
LR650R1|20160601|1,77,77
LR650R1|20160601|2,77,77
LR650R1|20160601|3,77,77
LR650R1|20160601|4,77,77
LR650R2|20080114|10,77,77
LR650R2|20080114|11,77,77
LR650R2|20080114|12,77,77
LR650R2|20080114|13,77,77
LR650R2|20080114|2,77,77
LR650R2|20080114|3,77,77
LR650R2|20080114|4,77,77
LR650R2|20080114|7,77,77
LR650R2|20080114|8,77,77
LR650R2|20080114|9,77,77
LR701A1|20150301|1,77,77
LR701A2|20101209|1,77,77
LR701A2|20101209|10,77,77
LR701A2|20101209|11,77,77
LR701A2|20101209|12,77,77
LR701A2|20101209|13,77,77
LR701A2|20101209|2,77,77
LR701A2|20101209|3,77,77
LR701A2|20101209|6,77,77
LR701A2|20101209|9,77,77
LR701R1|20150301|1,77,77
LR701R1|20150301|10,77,77
LR701R1|20150301|2,77,77
LR701R1|20150301|3,77,77
LR701R1|20150301|4,77,77
LR701R1|20150301|6,77,77
LR701R1|20150301|7,77,77
LR701R1|20150301|8,77,77
LR701R1|20150301|9,77,77
LR701R2|20101209|1,77,77
LR712A1|20080214|1,77,77
LR712A1|20080214|2,77,77
LR712A2|20080214|1,77,77
LR712R1|20080218|2,77,77
LR712R1|20080218|3,77,77
LR720A1|20181219|1,78,78
LR720A1|20181219|2,78,78
LR720A1|20181219|3,78,78
LR720A1|20181219|4,78,78
LR720A1|20181219|5,78,78
LR720A2|20071102|1,78,78
LR720R1|20160301|1,78,78
LR720R1|20160301|2,78,78
LR720R1|20160301|3,78,78
LR720R1|20160301|4,78,78
LR721A1|20071102|1,78,78
LR721A1|20071102|2,78,78
LR721R1|20071102|1,78,78
LR770A1|20160801|4,78,78
LR770A2|20160801|6,77,77
LR770A2|20160801|7,77,77
LR770RA1|20110621|1,78,78
LR770RR1|20110621|1,78,78
LR770R1|20160801|1,78,78
LR770R1|20160801|2,78,78
LR770R2|20160801|5,77,77
LR770R2|20160801|6,77,77
LR770XA1|20100210|1,78,78
LR770XA2|20191220|1,,
LR770XR1|20100210|1,78,78
LR770XR1|20100210|2,78,78
LR790A1|20150801|1,78,78
LR790A1|20150801|2,78,78
LR790A1|20150801|3,78,78
LR790A1|20150801|5,78,78
LR790A1|20150801|6,78,78
LR790A1|20150801|7,78,78
LR790A1|20150801|8,78,78
LR790A1|20150801|9,78,78
LR790R1|20150801|1,78,78
LR790R1|20150801|2,78,78
LR790R2|20080219|1,78,78
LR790R3|20080219|1,78,78
LR790R3|20080219|2,78,78
LR790R3|20080219|3,78,78
LR905A1|20090211|1,,
LR905A1|20090211|2,,
LR905A1|20090211|3,,
LR905A2|20090211|1,,
LR905R1|20090211|1,,
LR905R1|20090211|2,,
LR905R1|20090211|3,,
LR905R2|20090211|1,,
LS860A1|20110401|1,,
LS860R1|20110401|1,,
LS860R1|20110401|2,,
LS860R1|20110401|3,,
LS891A1|20110505|1,,
LS891R1|20110505|1,,
LS891R1|20110505|2,,
LS892A1|20110505|1,,
LS892R1|20110505|1,,
LS892R1|20110505|2,,
LT865A1|20151106|1,,
LT865A1|20151106|2,,
LT865R1|20151106|1,,
